mal_id,title_english,title_japanese,synonyms,media_type,status,num_episodes,start_date,mean,rank,popularity,num_scoring_users,members,source,rating,studios,genres,themes,synopsis
56930,The Legend of Sword Domain 3rd Season,剑域风云 第三季,Jian Yu Chuanqi 3,ona,finished_airing,104,2023-10-29,6.7,6667,15279,225,990,original,pg_13,Ruo Hong Culture,Action|Adventure|Fantasy|Historical|Martial Arts,Martial Arts,Third season of Jian Yu Feng Yun.
1641,Iron Virgin Jun,鉄の処女JUN,Tetsu no Shojo Jun|Tetsu no Otome Jun,ova,finished_airing,1,1992-07-21,4.57,14692,10568,1492,3636,manga,r,Dynamic Planning,Action|Comedy|Ecchi|Fantasy|Martial Arts|Seinen|Super Power,Martial Arts,"Jun Asuka is supposed to meet with a variety of suitors and become engaged to one of them on her 18th birthday. Instead, she breaks tradition and escapes into the night to avoid the schemes of her mother. With her mother resorting to increasingly extreme tactics to bend her daughter to her will, Jun must use all of her strength in order to protect her virginity.

[Written by MAL Rewrite]"
24171,Mushibugyou OVA,ムシブギョー 虫奉行 OVA,Joujuu Senjin!! Mushibugyou OVA,ova,finished_airing,3,2014-07-18,7.03,4710,7518,3647,9140,manga,pg_13,Seven Arcs Pictures,Action|Ecchi|Fantasy|Historical|Martial Arts|Samurai|Shounen,Martial Arts,OVAs bundled with the 15-17th volumes of the Mushibugyou manga.
48759,On The Edge,枕刀歌,Zhen Dao Ge: Qian li bu Liu Xing|枕刀歌: 千里不留行,ona,finished_airing,12,2021-02-05,6.68,6838,12588,442,2072,original,pg_13,Infinity Animations,Action|Adventure|Martial Arts,Martial Arts,"Zhen Dao Ge tells a revenge story about the homeless young man He Fangzhi, whose family was betrayed by his own people while they were migrating, and was brutally murdered. The male protagonist, He Fangzhi, pretended to be dead and escaped a scene. After the massacre, He practiced an extraordinary martial arts in Shuzhong and determined to avenge his family. With a fan and a place name that showed the clues of the enemy, He embarked on the road of revenge. 

(Source: XRENDER)"
1658,Puppet Princess,からくりの君,The Clockwork Ones,ova,finished_airing,1,2000-03-24,6.67,6870,6503,4835,13009,manga,r+,TMS Entertainment,Action|Comedy|Fantasy|Historical|Horror|Martial Arts|Samurai|Shounen,Martial Arts,"In an obscure corner of feudal Japan, a clumsy young girl carrying a massive box searches for a legendary ninja. That girl is Rangiku Ayawatari—the sole survivor of the Ayuwatari clan—and she seeks revenge against Lord Sadayoshi Karimata, the man who slaughtered her family and stole the secrets of her father's prized puppet collection. However, in place of the legendary ninja, Rangiku finds Yasaburou Manajiri, a vagabond who is being pursued by ""deathless ninjas""—strange, fearless warriors who can survive seemingly fatal blows. Upon discovering that they share a common enemy, the pair team up to defeat the cruel lord and rid the world of strange puppets that conceal a horrible secret.

[Written by MAL Rewrite]"
56958,The Legend of the Taiyi Sword Immortal,太一剑仙传,Tai Yi Jian Xian Chuan,ona,finished_airing,20,2023-10-20,6.57,7522,14895,318,1093,N/A,pg_13,Ruo Hong Culture,Action|Adventure|Fantasy|Historical|Martial Arts,Martial Arts,"In the Jiuzhou Continent, the Immortal Way is prosperous, and everyone in the world is proud to worship the Immortal Sect. However, cracks in the boundary wall suddenly appeared, and demons from other worlds began to sneak into the Kyushu Immortal Sect secretly. After the alien demons infiltrated into the major immortal sects, they tried to gradually take over the power of the immortal sects and attempted to subvert the Kyushu Continent. 

Sword Immortal Mu Xun and his friends stopped the demon invasion, but unfortunately fell into the demon trap and were mistaken for a traitor from the immortal sect. In order to look for opportunities and clues to the lurking demons, Mu Xun decided to hide his traces and never show anyone else, and handed over his only son Dongfang Hao to his wife's clan to raise and take care of him. 

Dongfang Hao, who has the blood of the Imperial clan but has no spiritual roots, has always been regarded as mediocre and bullied by his fellow tribesmen. He was originally a swordsman queen, but his life was rough because his father was framed by the demon clan. In times of crisis, he Resolutely relied on unremitting efforts to turn danger into safety, and step by step towards the road of enlightenment and immortality. 

In the secret realm of Taichu, the capital of Zhaowu King, Dongfang Hao stood up with loyalty and saved his friends in danger many times. At the same time, Dongfang Hao never forgot to search for his missing father. Taming dragons, competing for immortal souls, and constantly improving his cultivation, he is determined to find his father, reunite the major immortal sects, and drive the demons out of the Kyushu continent.

(Source: Youku, translated)"
36491,Fights Break Sphere,斗破苍穹 第1季,Battle Through the Heavens|BTTH,ona,finished_airing,12,2017-01-07,7.23,3550,5898,7160,16721,web_novel,pg_13,Foch Film,Action|Adventure|Comedy|Fantasy|Historical|Martial Arts|Romance,Martial Arts,"In a land where no magic is present. A land where the strong make the rules and weak have to obey. A land filled with alluring treasures and beauty, yet also filled with unforeseen danger. Three years ago, Xiao Yan, who had shown talents none had seen in decades, suddenly lost everything. His powers, his reputation, and his promise to his mother. What sorcery has caused him to lose all of his powers? And why has his fiancee suddenly shown up?

(Source: wuxiaworld.com)"
61067,Ninja vs. Gokudo,忍者と極道,N/A,tv,finished_airing,12,2025-10-08,6.42,8449,5968,4965,16138,web_manga,r,Studio Deen,Action|Adult Cast|Martial Arts|Organized Crime,Martial Arts,"Since ancient times, the ninja and the yakuza have been at war, spilling blood around the world as empires rise and fall. So when, in the modern age, Shinoha, a ninja, meets Kiwami, a gangster following the path of the yakuza—the gokudo—and discovers they have common interests, the obvious assumption is that nothing good can come of it. But can it be that one burgeoning bromance will shake up a 300-year grudge?

Who will win the struggle for real ultimate power?

(Source: Kodansha USA)"
56981,The Invincible,十方武圣,N/A,ona,finished_airing,16,2023-11-10,6.87,5592,15063,326,1047,web_novel,pg_13,Foch Film,Action|Adventure|Fantasy|Historical|Martial Arts,Martial Arts,"In the desolate wasteland of the apocalypse, during the third year of Emperor Shizong's reign, the world was in chaos, and the people suffered greatly. Demonic sects and evil factions lurked in the shadows, wreaking havoc, and factions fought amongst themselves, creating utter chaos. Amidst this turmoil, various sects and factions emerged, vying for resources and territory, and striving to establish their own independent rule. Some ambitious individuals sought to conquer the world and establish dynasties, while others, driven by righteousness, aimed to save the common people. Wei He, possessing a Breakthrough Pearl that could allow him to break through realms, traversed this chaotic world, step by step forging his own legend.

(Source: Bilibili, translated)"
59032,Purgatory Walkers,从姑获鸟开始之龙城风云,Starting from Guhuo Bird: Dragon City Storm,ona,finished_airing,16,2024-06-08,,15943,17774,116,565,web_novel,pg_13,Wonder Cat Animation|Left Pocket Studio,Action|Fantasy|Martial Arts,Martial Arts,"Li Yan, a martial artist with extraordinary talent, has only a few months left to live due to a terminal illness. When he was in a desperate situation, he accidentally met a man who called himself ""Tapir"" and was sent into a fruit of the ""Yanfu Fruit Tree"". Li Yan must complete three tasks issued by the system within the time limit, and earn money through boxing matches in exchange for Yanfu points to buy medicine that can cure terminal illnesses. 

As he gets to know Longyuan Fortress where he is located, Li Yan is gradually involved in the disputes in the fortress, and he also realizes that there are other Yanfu Walkers competing with him in secret. After overcoming many difficulties, Li Yan finally successfully completed the task and gained a new life.

(Source: bilibili, translated)"
44699,Food War,包强,N/A,movie,finished_airing,5,2009-08-01,,15338,23838,46,181,other,g,N/A,Action|Anthropomorphic|Comedy|Fantasy|Martial Arts,Martial Arts,"Inside a Japanese restaurant, an incongruous white steamed bun stands on a neat bamboo curtain. He is Bao Qiang, representing a traditional Chinese delicacy. Bao Qiang possesses unparalleled martial arts skills; he arrives to challenge the restaurant, carrying a plaque proclaiming him the ""Sick Man of East Asia,"" vowing to uphold national pride. He brandishes nunchucks, his eyes filled with anger and disdain. Meanwhile, Salmon Roe Sushi, wielding a samurai sword, comes to meet him. Salmon Roe, outmatched, nearly decapitates himself, and when he clashes with Bao Qiang, he is utterly defeated and flees in disarray. The brave and fearless Bao Qiang is about to engage in a classic duel with the sushi enthusiasts that will be remembered for generations...

(Source: Douban, translated)"
50849,The Tale of The Spirit Stone,晶翠仙尊,N/A,ona,finished_airing,20,2022-01-18,6.04,10621,16093,149,799,original,pg_13,Suoyi Technology,Action|Adventure|Fantasy|Martial Arts,Martial Arts,"At the beginning of chaos, the world was divided into three realms: the realm of deities, the realm of men, and the realm of demons. The realm of deities sent a spirit seed down into the world to help the common people. But the spirit seed continuously absorbed the evil of the world and cruelly harmed living things. In the end, Sen Luo, the king of the deities, sacrificed himself and sealed it. However, because of it, the Shangqing Xianmen, where the realm of deities is located, gradually waned and was lost in history. A thousand years later, the ruins of Shangqing Xianmen started to appear in succession. All major sects fought their hardest for possession of the treasures in the ruins.

(Source: Narul Donghua)"
42658,Ninjala 2D Cartoon Anime,ニンジャラ,Ninjala Animated Series,ona,finished_airing,5,2020-06-23,5.72,12262,15871,219,848,game,g,Studio Hibari|domerica,Action|Martial Arts,Martial Arts,"Episode 1: ""Bloodline of the Shinobi""
Van is an energetic and athletically gifted youngster known for his incredible skills on the basketball court. One night, after waking from a nightmare, Van jumps on his bike and hurries across town to see his father… and arrives just in time to witness his dad being attacked by a ninja!

Episode 2: ""A Secret Eye""
Lucy is a cheerful and considerate young girl who always looks after her friends. One day, while attempting to save a friend from some bullies, she inadvertently awakens her ninja powers. Alarmed and overwhelmed at her newly realized abilities, she attempts to hide them by avoiding people and shutting down emotionally.

Episode 3: ""A Beautiful Intruder""
Jane is a talented computer hacker working for the WNA’s Info-Communications Division. One day, after receiving special orders from the Intelligence Division, she hacks into the network in search of information about the mysterious substance known as Ninja-Gum.

Episode 4: ""The Shinobi Village""
Kappei is a young boy from Iga who practices swordsmanship under the watchful eye of his grandfather. One day, during a training session, Kappei and his grandfather are confronted by a band of assassins who have come seeking the secrets of the shinobi!

Episode 5: ""You're the Star!""
Emma is a street dancer with an eye on making it into the spotlight. She also happens to be a vigilante crime fighter dishing out justice under the cover of darkness. Emma’s life is about to take a dramatic turn, thanks to Lauren Warren, a talent scout who’s looking for more than just the right moves.

(Source: Official YouTube channel)"
36517,Batman Ninja,ニンジャバットマン,N/A,movie,finished_airing,1,2018-06-15,6.11,10255,3091,36125,64999,other,pg_13,Kamikaze Douga,Action|Martial Arts|Samurai|Time Travel,Martial Arts,"At Arkham Asylum, Batman clashes with Gorilla Grodd while trying to destroy Grodd's newest invention: the Quake Engine. Amidst the chaos, the engine activates, and the entire asylum suddenly vanishes into thin air—Batman along with it. Once the dust settles, Batman finds himself standing in the middle of an unfamiliar road. He soon realizes that he is no longer in Gotham City—but instead in Feudal Japan!

The amazement quickly fades as samurai descend upon him, seeking to take his life. Later on, Batman's investigation leads him to discover that the one responsible for the kill order is none other than his archnemesis, the Joker. Following an encounter with Catwoman, he learns that the asylum's criminals had teleported there two years earlier—each ruling over a piece of Japan with Joker being the dominant warlord.

In order to return home, Batman must reactivate the Quake Engine, situated in the remnants of the asylum, now known as Arkham Castle. However, there is one problem: aside from his gadget belt, the arsenal that was once at his fingertips is all but gone. Ninja Batman follows the Dark Knight as he traverses a strange new environment, facing off against familiar foes in a bid to return to Gotham in one piece.

[Written by MAL Rewrite]"
